WriterID,Category,Sub-Category,QAID,Article Date,WS Name,Word Count,FSN,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/ Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,CFM Quality,GSEO Quality,Overall Quality,Fatals Count,Non Fatals Count,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,AuditCount
75026,SEO,SEO Big,76749,2015-01-09,Lunch Bags,471,SEO,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75027,Baby Care,Baby Care,21031,2015-01-09,Tiny Love Smarts Chloe Cow (Multicolor),85,CTYDW764QGFZZCHS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75027,Baby Care,Baby Care,21031,2015-01-09,Tiny Love Smarts Jittering Jay (Multicolor) ,98,CTYDW7647PWMAYHF,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75027,Baby Care,Baby Care,21031,2015-01-09,Mozo Baby Playing Mats Dora Print (Multicolor),103,CTYDHKTG4NT6WFEG,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,1.25,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Double Space,NA,NA,NA,NA,1
75028,SEO,SEO Big,54660,2015-01-09,Wallets,527,SEO,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,1.25,2.5,2.5,5,No,No,No,0.95,0.85,0.925,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,1 letter wrong,NA,NA,NA,NA,NA,NA,1
76750,Baby Care,Baby Care,76749,2015-01-09,Infanto Babylove Carry Rocker Dlx(Pink),132,BNCDHUBGXWBJBSKR,9.625,9.625,9.625,9.625,10,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.975,1,0.9813,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Baby Care,Baby Care,76749,2015-01-09,Infanto Babylove Carry Rocker(Blue),138,BNCDHVKAAMYD3DZU,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Convoluted sentences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Baby Care,Baby Care,76749,2015-01-09,Nahshon Baby Carrier(Red),134,BCCDY4YH4HWHFRGB,10,9.375,9.375,9.625,9.625,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,0.965,0.95,0.9613,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Additional word,NA,NA,NA,NA,NA,NA,NA,1
76750,Baby Care,Baby Care,76749,2015-01-09,Nahshon Baby Side Carry Sling(Blue),140,BCCDY4YHAAN2HKGU,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Baby Care,Baby Care,76749,2015-01-09,Nahshon Baby Side Carry Sling(Green),135,BCCDY4YHBWRJGT7H,10,9.375,9.375,9.375,9.375,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9617,1,0.9713,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Baby Care,Baby Care,21031,2015-01-09,Winfun Baby Racer Playmate ,159,CTYDAZRBKYJEKVDP,9.375,9.375,8.75,8.75,8.75,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.925,0.9,0.9188,0,4,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Baby Care,Baby Care,21031,2015-01-09,MeeMee Dreamy Melody Box (Pink) ,170,CTYDUWHHFUHHZWM3,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Additional word,NA,NA,NA,NA,NA,NA,NA,1
76751,Baby Care,Baby Care,21031,2015-01-09,Nahshon Baby Infant Insert (Brown) ,136,BCCDY4YHYYXWEGJX,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,1.25,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Double Space,NA,NA,NA,NA,1
76751,Baby Care,Baby Care,21031,2015-01-09,Advance Baby Charcoal Grey with Pink Border Baby Carrier ,162,BCCDZ7FWUDZAXSSS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Baby Care,Baby Care,21031,2015-01-09,Maxi-Cosi Rodi Airprotect (Black),143,CRSDGMWYZDRFBGUC,9.625,10,10,10,9.625,10,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.99,1,0.9925,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Baby Care,Baby Care,21031,2015-01-09,Graco Stroller Mirage Plus - Zig Zag (Black),130,STRDV79Z4F6QYZHZ,10,9.625,9.625,9.625,9.625,9.625,10,5,5,2.5,2.5,2.5,2.5,2.5,5,No,No,No,0.975,0.9,0.9563,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verb does not agree with subject,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Baby Care,Baby Care,21031,2015-01-09,MeeMee Baby Cradle (Multicolor),139,CCDDAHYYZJSDF5FK,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
76932,Baby Care,Baby Care,21031,2015-01-09,ERGObaby Carrier - BC90DCK (Brown),179,BCCDC2HZER9ZKFSA,9.625,9.625,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9667,1,0.975,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Baby Care,Baby Care,21031,2015-01-09,MeeMee Baby Cradle (Pink) ,187,CCDDEUQY2WJNZKEV,9.625,9.625,9.625,9.625,9.625,9.375,10,5,5,5,0,2.5,2.5,2.5,5,No,No,No,0.9667,0.9,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missing and Additional Word,NA,NA,NA,NA,NA,NA,NA,1
55863,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,Bath & Body Works Wild Peach Poppies Body Mist - 236 ml (For Women),73,DEODZZ83G8MHKV7N,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,Bath & Body Works The Sweethearts Berry Flirt Body Mist - 236 ml (For Women),62,DEODZZ83UZRFGYCP,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,Bath & Body Works The Sweethearts Honey Sweetheart Body Mist - 236 ml (For Women),62,DEODZZ83RBZHG4JZ,9.375,9.375,8.75,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,0.9417,0.95,0.9438,0,2,NA,NA,Scope for improvement,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
55863,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,Neutrogena Deep Clean Blackhead Eliminating Daily Scrub (Pack of 3) Scrub (120 g) ,84,SCBDRYKFXGFCFKPZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
55863,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,Loreal Paris Infallible Le Rouge 2.5 g,117,LSKE2KYVDWZA8FYH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,H2O Plus Face Oasis Ultra Hydrator (50 ml) ,96,BSTDMT466MHJMYYU,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,H2O Plus H2O Sea Clear Mattifying Cleansing Mousse (150 ml),95,CNRDHAYVDCDNNYGH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,H2O Plus Waterwhite Advanced Brightening Mask (75 ml),71,FCPDMNHQFEE9XMHY,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,H2O Plus Marine Calm Hydrating Face Complex (38 ml) ,100,MSCDMEZUHT4MEQBH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,H2O Plus Sea Marine Triple Body Butter (240 ml),109,MSCDMEZUZ8GVCE7B,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,21031,2015-01-12,H2O Plus Sea Moss Black Sand Body Scrub (240 ml) ,108,SCBDM9CFJKCZWYZV,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60952,RPD,Mobiles & Accessories,75802,2015-01-12,DigiFlip PS050 Mobile Speaker,228,ACCDZEFF8QHPZGCC,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60952,RPD,Mobiles & Accessories,75802,2015-01-12,Havit SF5551U - 5.1 Speaker System,186,ACCEFCHPMGAWEZZN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61454,Health & Beauty,Beauty and Personal Care,76749,2015-01-12,Loreal Paris Collection Star by Sonam Kapoor 4.2 g,60,LSKE3YRYAEBEYTBC,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61454,Health & Beauty,Beauty and Personal Care,76749,2015-01-12,Loreal Paris Collection Star by Aishwarya Rai 4.2 g,56,LSKE3YRYMCQSHJH5,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,1.25,5,No,No,No,0.95,0.85,0.925,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,Incorrect formatting,NA,NA,NA,NA,1
61454,Health & Beauty,Beauty and Personal Care,76749,2015-01-12,Loreal Paris Collection Star by Freida Pinto 4.2 g,53,LSKE3YRYZXHEU865,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61454,Health & Beauty,Beauty and Personal Care,76749,2015-01-12,Victoria's Secret Such a Flirt Body Lotion(250 ml),109,BSTDH9VZBAECUHNT,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Baby Care,Baby Care,76749,2015-01-12,MeeMee Nursery Shoulder Diaper Bag(Brown  Pink),191,DBGDAGXJMZG2KJDY,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Baby Care,Baby Care,76749,2015-01-12,MeeMee Nursery Nursery Bag(Pink),148,DBGDAGXJWUJPF7GC,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Baby Care,Baby Care,76749,2015-01-12,MeeMee Baby Cushion Potty Seat - with Handles(Yellow),143,PSBDAGXFXWNKCJVX,9.625,9.375,9.375,9.375,9.375,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9567,1,0.9675,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Baby Care,Baby Care,76749,2015-01-12,Pigeon Baby Nappy - Medium(14 Pieces),82,DPRDADE2BCFEGHHG,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Convoluted sentences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Baby Care,Baby Care,76749,2015-01-12,Sleep Dry Flat Single Bedsheet,95,BDSDAGYZS7GTCEJX,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,0,0,2.5,5,No,No,No,0.95,0.8,0.9125,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,Missing punctuation,NA,NA,NA,NA,NA,1
61949,Baby Care,Baby Care,76749,2015-01-12,MeeMee Baby Wrapper - Blanket,82,BLADAG5GCSPFZHQC,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Baby Care,Baby Care,76749,2015-01-12,Quick Dry Changing Mat(Sky Blue),115,MATDAHY8KBZVDZW6,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,Chapterwise Explorer WB JEE 2014 - Biology : Medical (English) 1st Edition,123,9789383262861,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,MCX Commodity Market Main Trading Karne Ke Saral Upay,62,9789383271719,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,CSAT Topic Wise Solved Papers (1995 - 2013) / 50 Cool Stories  3000 Hot Words (English) 2nd Edition,132,9789383379316,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,CBSE-Board 2014 Success Files Class 12 Physics (5 Sample Papers  Past Questions  Practice Question Bank) (English) 1st Edition,121,9789383379514,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,An Ethical Guide to Wi - Fi Hacking and Security (English),89,9789383952151,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,Challenger Physics / Chemistry / Mathematics - JEE Main & Advanced 2015 (Set of 3 Books) (English) 10th Edition,120,9789384089856,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,ICSE - Chemistry Question Bank 2015 Examinations (Class 10) (English),148,9789384121624,9.375,9.375,9.375,8.75,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,0.9,0.9313,0,2,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,Workbook and Reasoning Book Combo for NSO  IMO  IEO  NCO - Set of 5 Books (Class 9) (English),101,9789384248109,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,54660,2015-01-12,Objective Physics (English),130,9789384248345,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,54660,2015-01-12,DISNEY: GLAMOROUS STICKER DOLL DRESS UP - 9781445468341 (English),128,9781445468341,9.625,9.375,9.375,9.625,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9567,1,0.9675,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,54660,2015-01-12,Barbie in a Mermaid Tale 2 (English),115,9781445472331,9.625,9.375,9.375,9.625,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9567,1,0.9675,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,54660,2015-01-12,2001: A Space Odyssey (English),206,9781857236644,9.625,9.375,9.625,9.625,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.96,1,0.97,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,54660,2015-01-12,Frugal Innovation: How to do Better with Less,377,9789350099858,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,54660,2015-01-12,No God But God (English),225,9780099564324,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,PSA (Problem Solving Assessment) : 15 Sample Question Papers (English) 2nd Edition(Paperback),139,9789351417392,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,Psychology with Practicals (Class - 12) (English)(Paperback),154,9789351550259,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,Prepare Biology for PMTs in Just 40 Days with NEET Solved Paper 2013 (English) 4th Edition(Paperback),156,9789351410645,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,Prepare Chemistry for PMTs in Just 40 Days with NEET Solved Paper 2013 (English) 4th Edition(Paperback),143,9789351410638,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,CBSE - All in One Mathematics (Class 9 Term - 2) (English) Fully Revised & Updated Edition(Paperback),155,9789351763970,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,MTG National Science Olympiad (NSO) Workbook (Class 11) (English)(Paperback),103,9789383909421,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,Differential Calculus: For B. A & B. Sc Students Reprint Edition (English) Reprint Edition(Paperback),236,9788121904711,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,CBSE Chapterwise Solutions - Economics (Class 12) (English) 3rd Edition(Paperback),151,9789351418559,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,A Guidebook to Mechanism in Organic Chemistry for the JEE(Paperback),184,9788131793558,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,Frank ISC Economics Papers (Class 12) (English) 1st Edition(Paperback),122,9789350377154,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,History and Beyond: Interpreting Early India  Time as a Metaphor of History  Cultural Transaction and Early India and from Lineage to State (English) 1st Edition(Paperback),144,9780195668322,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,Books,Books,76749,2015-01-12,Social Sciences for Class IX (English) 1st Edition(Paperback),232,9788121927727,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,1.25,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect formatting,NA,NA,NA,NA,1
