BU,Super Category,Category,SubCategory,Vertical,Source,Description Type,Revision Date,Target
Electronics,CCCAcc,CCCAcc,CCCAcc,CCCAcc,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,CE,CE,CE,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,CDHolder,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,ComputerAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,ComputerAccessoryCardReader,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,ComputerAccessoryCleaningKit,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,ComputerAccessoryCombo,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,ComputerAccessoryDockingStation,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,HardDiskCase,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,KeyboardSkin,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,LaptopAccessoryCombo,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,LaptopSkin,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,LaptopSkinDecal,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,LaserPointer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,MonitorTVCover,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,MousePad,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,PresentationRemote,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,SecurityLock,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,SpikeBuster,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,Touchpad,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,Trackball,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,TVTunerCard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,USBGadget,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerAccessory,WristRest,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,ComboMotherboard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,ComputerCabinet,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,ComputerComponentPowerSupplyUnit,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,ComputerComponentTVTuner,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,DesktopCooler,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,GraphicCard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,InternalOpticalDrive,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,InternalSoundCard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,Monitor,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,Motherboard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,Processor,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,ComputerComponent,ThermalPaste,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,ComputerPeripheral,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,DesktopMonitor,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,MiniPC,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,PortableProjector,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,PortableScanner,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,Printer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,PrinterInk,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,PrinterToner,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,Projector,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,ComputerPeripheral,Scanner,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,Storage,ComputerStorage,ComputerStoragePendrive,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,Storage,ComputerStorage,ExternalHardDisk,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,Storage,ComputerStorage,InternalHardDrive,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,Storage,ComputerStorage,RAM,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,ComputerPeripheral,Desktop,AllInOneDesktop,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,Service,ValueAddedService,ExtendedWarranty,LaptopExtendedWarranty,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,Service,ValueAddedService,ExtendedWarranty,MobileExtendedWarranty,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,Service,ValueAddedService,ExtendedWarranty,TabletExtendedWarranty,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GameCDDVD,Game,Game,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,Controller,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,CoolingPad,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamePad,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingAccessoryKit,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingAdapter,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingBattery,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingCable,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingCaseCover,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingCharger,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingCover,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingDrum,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingGuitar,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingGun,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingHardDrive,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingHeadset,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingKeyboard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingMemoryCard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingMouse,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingMousePad,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingProcessor,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingRemote,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingScreenGaurd,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingSpeaker,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,GamingTravelCase,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,JoystickGamingWheel,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,MotionController,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingAccessory,TVOutCableAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingComponent,Cooler,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingComponent,GamingCabinet,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingComponent,GamingComponentPowerSupplyUnit,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingComponent,ProcessorCooler,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingConsole,GamingConsole,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,GamingHardware,GamingConsole,HandheldGamingConsole,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,Mobile,Mobile,Handset,Handset,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,BloodPressureMonitor,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,BodyFatAnalyser,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,DigitalThermometer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,ElectricToothbrush,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,Glucometer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,HeatingPad,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,Massager,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,Nebulizer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,Pedometer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,PulseOximeter,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,SlimmingBelt,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,Stethoscope,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,WeighingScale,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,HomeAppliance,AirPurifier,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,HomeAppliance,Dryer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,HomeAppliance,RoomHeater,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,HomeAppliance,SewingMachine,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,HomeAppliance,WalkieTalkie,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,HomeAppliance,WaterGysers,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,BoomBox,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,FMRadio,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,HiFiSystem,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,HomeAudio,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,HomeAudioDockingStation,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,HomeAudioSpeaker,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,KaraokePlayer,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,LaptopSpeaker,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,MobileDock,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,MobileDockingStation,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,MobileSpeaker,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,MP3PlayerIpodSpeaker,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,TabletSpeaker,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,TurnTable,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CE,EntertainmentSmall,HomeAudio,VoiceRecorder,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,IT,IT,IT,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,LandlinePhone,CordlessLandlinePhone,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,SmallAppliance,HomeApplianceSmall,LandlinePhone,LandlinePhone,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,IT,Laptop,Laptop,Laptop,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,BlankMedia,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,ComputerLaptopBag,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,CoolingPadStand,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,ExternalDVDWriter,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,HardDriveEnclosure,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,LaptopAccessoryCleaningKit,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,LaptopAccessoryTVTuner,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,LaptopAdapter,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,LaptopBattery,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,LaptopCleaningKit,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,LaptopKeyboard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,LaptopScreenGuard,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,Mouse,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,ReplacementScreen,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,Webcam,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,ComputerAccessory,LaptopAccessory,WorldWideLaptopAdaptor,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,Mobile,Mobile,Mobile,Mobile,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,MobileAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,MobileAccessoryCardReader,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,MobileAccessoryCombo,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,MobileCleaningKit,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,MobileReplacementScreen,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,MobileSlingBox,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,MobileWalkieTalkie,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,PhoneCharm,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,SignalBooster,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileAccessory,WorldwideMobileAdaptor,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileCharging,MobileBattery,Crowdsourced,Rich Product Description,2015-01-01,0
Electronics,CCCAcc,MobileAccessory,MobileCharging,MobileChargingMobileCharger,Crowdsourced,Rich Product Description,2015-01-01,0
